,neutral,positive,negative
0,0.0008993410949936679,1.2235933265219971e-05,0.0006790942962197085
1,0.0007141127304565975,6.209675917013891e-05,0.0005402418047802085
2,0.0009694990496358,2.5513132885152634e-05,0.0007781505529971553
3,0.000757392959596772,1.3405185125606584e-05,0.0005295048124614601
4,0.0008749990320807168,4.64601255972062e-05,0.0005807515699650774
5,0.0009974603125887163,4.603662981178691e-05,0.0006445128173650168
6,0.0007229835663398348,4.061705428875476e-05,0.0005280217057538119
7,0.0008301190675834312,8.385041086701326e-05,0.0004695623008552742
8,0.0006185696164868377,1.565999029080602e-05,0.00044630972328797155
9,0.0007164218891878608,8.330487083579777e-06,0.0004998292250147866
10,0.0004950495049504951,1.4777597162701345e-05,0.00033988473474213095
11,0.0004927460738696757,2.1117688880128957e-05,0.0002745299554416765
12,0.000543695200341358,2.0646653177519923e-05,0.0003785219749211986
13,0.0009682479231082049,5.8094875386492294e-05,0.0006648635738676341
14,0.0009255057441066183,3.582602880412716e-05,0.000513506412859156
15,0.00063971031985516,4.828002414001207e-05,0.0004164152082076041
16,0.0006702000762429445,0.0,0.00029513397852900305
17,0.0008049155145929339,7.987711213517665e-05,0.00043010752688172043
18,0.0008704983192265157,2.7374160981965902e-05,0.00048178523328259987
19,0.0009200337345702676,2.421141406763862e-05,0.0005326511094880497
20,0.0006557936086354902,1.3115872172709805e-05,0.0004984031425629726
21,0.0008120156216338638,4.419132634742116e-05,0.0005302959161690539
22,0.0005063132331460423,4.480648080938427e-05,0.000336048606070382
23,0.0009261444077394998,4.12930627654554e-05,0.0006429919773478055
24,0.0008273845028958458,2.5655333423127e-05,0.0006285556688666116
25,0.001083271735528764,1.274437335916193e-05,0.0008538730150638493
26,0.0011853166177026673,3.6359405451002066e-05,0.0009235288984554525
27,0.001368495025335651,2.2191811221659208e-05,0.0010430151274179828
28,0.001757817335545047,8.252663547159845e-05,0.0013121735039984155
29,0.002244190670984603,0.0001704448610874382,0.0015813495445334545
