,0,1,2
0,0.001,0.25,0.07101141187336782
1,0.002839667084792158,0.13875529309666873,0.25
2,1.4540399161331152e-08,3.0803977385621594e-08,4.589522144488515e-08
3,1.0248422644586874e-08,2.3350344195642728e-08,3.816413525096725e-08
4,7.803280478096768e-05,0.00024087958832745345,0.000389379865094949
5,"TtestResult(statistic=3.375722696496044, pvalue=0.0013187994648082933, df=58.0)","TtestResult(statistic=0.24942663358384312, pvalue=0.803912030561095, df=58.0)","TtestResult(statistic=0.8379025386462802, pvalue=0.40552516157407936, df=58.0)"
6,"TtestResult(statistic=2.7988691281866176, pvalue=0.006951239819957488, df=58.0)","TtestResult(statistic=-0.3666595073831159, pvalue=0.715207276457942, df=58.0)","TtestResult(statistic=-0.015037094529451334, pvalue=0.9880541934776592, df=58.0)"
